"count","bin","celltype_MMC","gene","mouse","hemisphere","age"
2,9,"CTX-MGE GABA","Cux2",3,"left",7
0,13,"HY GABA","Cux2",3,"left",7
0,12,"IT-ET Glut","Cux2",3,"left",7
0,13,"IT-ET Glut","Cux2",3,"left",7
0,10,"CTX-MGE GABA","Cux2",3,"left",7
0,11,"IT-ET Glut","Cux2",3,"left",7
0,12,"CTX-MGE GABA","Cux2",3,"left",7
1,17,"HY GABA","Cux2",3,"left",7
2,10,"MY GABA","Cux2",3,"left",7
0,15,"CTX-MGE GABA","Cux2",3,"left",7
0,14,"CNU-MGE GABA","Cux2",3,"left",7
2,14,"Immune","Cux2",3,"left",7
1,12,"IT-ET Glut","Cux2",3,"left",7
0,12,"IT-ET Glut","Cux2",3,"left",7
0,16,"IT-ET Glut","Cux2",3,"left",7
0,16,"Immune","Cux2",3,"left",7
2,15,"CTX-CGE GABA","Cux2",3,"left",7
3,14,"CTX-MGE GABA","Cux2",3,"left",7
0,16,"IT-ET Glut","Cux2",3,"left",7
0,13,"NP-CT-L6b Glut","Cux2",3,"left",7
1,16,"NP-CT-L6b Glut","Cux2",3,"left",7
0,19,"IT-ET Glut","Cux2",3,"left",7
1,14,"NP-CT-L6b Glut","Cux2",3,"left",7
0,14,"NP-CT-L6b Glut","Cux2",3,"left",7
0,16,"IT-ET Glut","Cux2",3,"left",7
0,15,"NP-CT-L6b Glut","Cux2",3,"left",7
1,16,"IT-ET Glut","Cux2",3,"left",7
0,14,"IT-ET Glut","Cux2",3,"left",7
2,17,"CTX-MGE GABA","Cux2",3,"left",7
2,16,"CTX-MGE GABA","Cux2",3,"left",7
0,15,"NP-CT-L6b Glut","Cux2",3,"left",7
0,17,"NP-CT-L6b Glut","Cux2",3,"left",7
0,17,"IT-ET Glut","Cux2",3,"left",7
3,18,"MY Glut","Cux2",3,"left",7
1,15,"IT-ET Glut","Cux2",3,"left",7
1,20,"IT-ET Glut","Cux2",3,"left",7
0,17,"IT-ET Glut","Cux2",3,"left",7
1,19,"IT-ET Glut","Cux2",3,"left",7
1,18,"IT-ET Glut","Cux2",3,"left",7
1,18,"P Glut","Cux2",3,"left",7
0,19,"MY Glut","Cux2",3,"left",7
0,18,"Vascular","Cux2",3,"left",7
1,21,"NP-CT-L6b Glut","Cux2",3,"left",7
0,21,"IT-ET Glut","Cux2",3,"left",7
1,22,"IT-ET Glut","Cux2",3,"left",7
0,20,"NP-CT-L6b Glut","Cux2",3,"left",7
1,18,"NP-CT-L6b Glut","Cux2",3,"left",7
0,21,"NP-CT-L6b Glut","Cux2",3,"left",7
1,18,"OPC-Oligo","Cux2",3,"left",7
1,21,"NP-CT-L6b Glut","Cux2",3,"left",7
0,18,"IT-ET Glut","Cux2",3,"left",7
0,23,"NP-CT-L6b Glut","Cux2",3,"left",7
0,23,"CTX-CGE GABA","Cux2",3,"left",7
1,18,"NP-CT-L6b Glut","Cux2",3,"left",7
0,21,"NP-CT-L6b Glut","Cux2",3,"left",7
0,21,"NP-CT-L6b Glut","Cux2",3,"left",7
1,21,"NP-CT-L6b Glut","Cux2",3,"left",7
1,21,"CTX-MGE GABA","Cux2",3,"left",7
2,21,"CTX-MGE GABA","Cux2",3,"left",7
0,22,"MY Glut","Cux2",3,"left",7
0,23,"IT-ET Glut","Cux2",3,"left",7
2,21,"MY GABA","Cux2",3,"left",7
1,20,"MY GABA","Cux2",3,"left",7
0,21,"NP-CT-L6b Glut","Cux2",3,"left",7
0,20,"IT-ET Glut","Cux2",3,"left",7
0,23,"IT-ET Glut","Cux2",3,"left",7
0,23,"IT-ET Glut","Cux2",3,"left",7
0,23,"IT-ET Glut","Cux2",3,"left",7
0,23,"CTX-MGE GABA","Cux2",3,"left",7
1,23,"NP-CT-L6b Glut","Cux2",3,"left",7
0,20,"NP-CT-L6b Glut","Cux2",3,"left",7
0,24,"NP-CT-L6b Glut","Cux2",3,"left",7
1,21,"IT-ET Glut","Cux2",3,"left",7
0,22,"MY Glut","Cux2",3,"left",7
0,24,"IT-ET Glut","Cux2",3,"left",7
2,26,"MY GABA","Cux2",3,"left",7
1,21,"MY Glut","Cux2",3,"left",7
0,24,"IT-ET Glut","Cux2",3,"left",7
0,25,"IT-ET Glut","Cux2",3,"left",7
0,24,"CNU-MGE GABA","Cux2",3,"left",7
0,24,"IT-ET Glut","Cux2",3,"left",7
0,25,"NP-CT-L6b Glut","Cux2",3,"left",7
0,24,"IT-ET Glut","Cux2",3,"left",7
0,24,"IT-ET Glut","Cux2",3,"left",7
1,23,"IT-ET Glut","Cux2",3,"left",7
0,24,"NP-CT-L6b Glut","Cux2",3,"left",7
0,25,"IT-ET Glut","Cux2",3,"left",7
0,25,"NP-CT-L6b Glut","Cux2",3,"left",7
3,26,"IT-ET Glut","Cux2",3,"left",7
0,24,"NP-CT-L6b Glut","Cux2",3,"left",7
1,27,"NP-CT-L6b Glut","Cux2",3,"left",7
3,26,"CTX-MGE GABA","Cux2",3,"left",7
3,25,"IT-ET Glut","Cux2",3,"left",7
2,26,"CTX-MGE GABA","Cux2",3,"left",7
0,27,"IT-ET Glut","Cux2",3,"left",7
0,27,"NP-CT-L6b Glut","Cux2",3,"left",7
0,25,"IT-ET Glut","Cux2",3,"left",7
3,27,"Immune","Cux2",3,"left",7
1,27,"CTX-CGE GABA","Cux2",3,"left",7
0,28,"IT-ET Glut","Cux2",3,"left",7
0,27,"NP-CT-L6b Glut","Cux2",3,"left",7
0,27,"IT-ET Glut","Cux2",3,"left",7
2,27,"CTX-MGE GABA","Cux2",3,"left",7
0,26,"OPC-Oligo","Cux2",3,"left",7
1,27,"IT-ET Glut","Cux2",3,"left",7
0,29,"IT-ET Glut","Cux2",3,"left",7
0,28,"NP-CT-L6b Glut","Cux2",3,"left",7
1,28,"IT-ET Glut","Cux2",3,"left",7
1,29,"IT-ET Glut","Cux2",3,"left",7
0,28,"IT-ET Glut","Cux2",3,"left",7
0,29,"IT-ET Glut","Cux2",3,"left",7
4,29,"IT-ET Glut","Cux2",3,"left",7
0,30,"NP-CT-L6b Glut","Cux2",3,"left",7
3,30,"Pineal Glut","Cux2",3,"left",7
0,30,"IT-ET Glut","Cux2",3,"left",7
2,31,"IT-ET Glut","Cux2",3,"left",7
1,31,"MY Glut","Cux2",3,"left",7
1,31,"CTX-MGE GABA","Cux2",3,"left",7
0,31,"IT-ET Glut","Cux2",3,"left",7
1,31,"IT-ET Glut","Cux2",3,"left",7
0,31,"MB Glut","Cux2",3,"left",7
0,32,"CTX-CGE GABA","Cux2",3,"left",7
2,31,"Vascular","Cux2",3,"left",7
0,31,"IT-ET Glut","Cux2",3,"left",7
0,31,"NP-CT-L6b Glut","Cux2",3,"left",7
0,30,"IT-ET Glut","Cux2",3,"left",7
0,32,"NP-CT-L6b Glut","Cux2",3,"left",7
3,32,"NP-CT-L6b Glut","Cux2",3,"left",7
1,32,"IT-ET Glut","Cux2",3,"left",7
0,32,"CNU-HYa Glut","Cux2",3,"left",7
1,32,"IT-ET Glut","Cux2",3,"left",7
3,32,"MY GABA","Cux2",3,"left",7
0,32,"NP-CT-L6b Glut","Cux2",3,"left",7
0,33,"IT-ET Glut","Cux2",3,"left",7
0,33,"CTX-MGE GABA","Cux2",3,"left",7
0,33,"IT-ET Glut","Cux2",3,"left",7
0,32,"NP-CT-L6b Glut","Cux2",3,"left",7
2,33,"LSX GABA","Cux2",3,"left",7
1,33,"IT-ET Glut","Cux2",3,"left",7
0,34,"Immune","Cux2",3,"left",7
2,32,"NP-CT-L6b Glut","Cux2",3,"left",7
1,32,"NP-CT-L6b Glut","Cux2",3,"left",7
0,34,"CNU-HYa Glut","Cux2",3,"left",7
0,34,"IT-ET Glut","Cux2",3,"left",7
2,35,"HY GABA","Cux2",3,"left",7
1,35,"IT-ET Glut","Cux2",3,"left",7
1,33,"IT-ET Glut","Cux2",3,"left",7
0,34,"IT-ET Glut","Cux2",3,"left",7
1,35,"P Glut","Cux2",3,"left",7
0,34,"NP-CT-L6b Glut","Cux2",3,"left",7
1,35,"IT-ET Glut","Cux2",3,"left",7
1,36,"IT-ET Glut","Cux2",3,"left",7
1,2,"MY Glut","Cux2",3,"left",7
0,7,"CTX-MGE GABA","Cux2",3,"left",7
1,2,"CTX-MGE GABA","Cux2",3,"left",7
0,4,"CTX-CGE GABA","Cux2",3,"left",7
2,10,"IT-ET Glut","Cux2",3,"left",7
2,17,"Immune","Cux2",3,"left",7
0,22,"NP-CT-L6b Glut","Cux2",3,"left",7
5,28,"IT-ET Glut","Cux2",3,"left",7
1,28,"NP-CT-L6b Glut","Cux2",3,"left",7
1,31,"MB Glut","Cux2",3,"left",7
0,29,"NP-CT-L6b Glut","Cux2",3,"left",7
2,30,"CTX-MGE GABA","Cux2",3,"left",7
1,32,"NP-CT-L6b Glut","Cux2",3,"left",7
5,34,"MH-LH Glut","Cux2",3,"left",7
0,35,"NP-CT-L6b Glut","Cux2",3,"left",7
0,3,"Vascular","Cux2",3,"left",7
0,1,"IT-ET Glut","Cux2",3,"left",7
0,3,"IT-ET Glut","Cux2",3,"left",7
0,1,"Astro-Epen","Cux2",3,"left",7
1,2,"IT-ET Glut","Cux2",3,"left",7
2,4,"IT-ET Glut","Cux2",3,"left",7
1,9,"IT-ET Glut","Cux2",3,"left",7
1,7,"IT-ET Glut","Cux2",3,"left",7
0,9,"IT-ET Glut","Cux2",3,"left",7
1,9,"NP-CT-L6b Glut","Cux2",3,"left",7
0,13,"IT-ET Glut","Cux2",3,"left",7
1,12,"IT-ET Glut","Cux2",3,"left",7
2,13,"MH-LH Glut","Cux2",3,"left",7
2,14,"CNU-HYa GABA","Cux2",3,"left",7
0,20,"NP-CT-L6b Glut","Cux2",3,"left",7
2,23,"MB Glut","Cux2",3,"left",7
1,28,"IT-ET Glut","Cux2",3,"left",7
0,11,"NP-CT-L6b Glut","Cux2",3,"left",7
0,25,"IT-ET Glut","Cux2",3,"left",7
1,55,"MY Glut","Cux2",3,"left",7
1,52,"NP-CT-L6b Glut","Cux2",3,"left",7
0,54,"Immune","Cux2",3,"left",7
1,52,"IT-ET Glut","Cux2",3,"left",7
0,55,"Immune","Cux2",3,"left",7
1,59,"CTX-CGE GABA","Cux2",3,"left",7
2,57,"IT-ET Glut","Cux2",3,"left",7
2,54,"CTX-MGE GABA","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,60,"CTX-CGE GABA","Cux2",3,"left",7
0,57,"IT-ET Glut","Cux2",3,"left",7
1,62,"IT-ET Glut","Cux2",3,"left",7
1,58,"Immune","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
1,61,"CTX-MGE GABA","Cux2",3,"left",7
0,64,"CTX-MGE GABA","Cux2",3,"left",7
0,65,"OPC-Oligo","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
1,63,"CTX-MGE GABA","Cux2",3,"left",7
0,60,"NP-CT-L6b Glut","Cux2",3,"left",7
2,60,"IT-ET Glut","Cux2",3,"left",7
0,62,"CTX-CGE GABA","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,68,"CTX-CGE GABA","Cux2",3,"left",7
0,64,"OPC-Oligo","Cux2",3,"left",7
1,67,"MY GABA","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,67,"MB Glut","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
1,68,"MY Glut","Cux2",3,"left",7
1,65,"CTX-MGE GABA","Cux2",3,"left",7
0,64,"NP-CT-L6b Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
1,67,"CTX-CGE GABA","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
1,64,"CTX-MGE GABA","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
1,66,"IT-ET Glut","Cux2",3,"left",7
2,64,"IT-ET Glut","Cux2",3,"left",7
0,72,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
3,66,"IT-ET Glut","Cux2",3,"left",7
1,70,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
2,69,"IT-ET Glut","Cux2",3,"left",7
1,70,"IT-ET Glut","Cux2",3,"left",7
1,76,"IT-ET Glut","Cux2",3,"left",7
1,68,"IT-ET Glut","Cux2",3,"left",7
2,76,"IT-ET Glut","Cux2",3,"left",7
0,70,"CTX-MGE GABA","Cux2",3,"left",7
0,69,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
2,70,"IT-ET Glut","Cux2",3,"left",7
0,69,"IT-ET Glut","Cux2",3,"left",7
4,78,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,69,"CTX-MGE GABA","Cux2",3,"left",7
2,71,"IT-ET Glut","Cux2",3,"left",7
3,72,"IT-ET Glut","Cux2",3,"left",7
0,69,"IT-ET Glut","Cux2",3,"left",7
2,78,"IT-ET Glut","Cux2",3,"left",7
0,73,"MY GABA","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
2,72,"IT-ET Glut","Cux2",3,"left",7
1,74,"IT-ET Glut","Cux2",3,"left",7
2,72,"CTX-MGE GABA","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
2,75,"CTX-CGE GABA","Cux2",3,"left",7
1,75,"IT-ET Glut","Cux2",3,"left",7
4,73,"IT-ET Glut","Cux2",3,"left",7
2,81,"IT-ET Glut","Cux2",3,"left",7
0,81,"IT-ET Glut","Cux2",3,"left",7
2,72,"IT-ET Glut","Cux2",3,"left",7
1,75,"NP-CT-L6b Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
1,75,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
2,77,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
1,78,"IT-ET Glut","Cux2",3,"left",7
5,77,"IT-ET Glut","Cux2",3,"left",7
0,78,"IT-ET Glut","Cux2",3,"left",7
1,76,"CTX-MGE GABA","Cux2",3,"left",7
1,74,"IT-ET Glut","Cux2",3,"left",7
4,75,"IT-ET Glut","Cux2",3,"left",7
3,77,"MY GABA","Cux2",3,"left",7
1,76,"MY Glut","Cux2",3,"left",7
0,75,"IT-ET Glut","Cux2",3,"left",7
7,76,"IT-ET Glut","Cux2",3,"left",7
0,80,"IT-ET Glut","Cux2",3,"left",7
0,77,"IT-ET Glut","Cux2",3,"left",7
5,77,"IT-ET Glut","Cux2",3,"left",7
3,81,"MY GABA","Cux2",3,"left",7
0,76,"IT-ET Glut","Cux2",3,"left",7
4,80,"IT-ET Glut","Cux2",3,"left",7
1,79,"IT-ET Glut","Cux2",3,"left",7
1,78,"IT-ET Glut","Cux2",3,"left",7
3,82,"IT-ET Glut","Cux2",3,"left",7
0,77,"CNU-HYa Glut","Cux2",3,"left",7
2,80,"IT-ET Glut","Cux2",3,"left",7
3,80,"MY Glut","Cux2",3,"left",7
1,77,"CTX-MGE GABA","Cux2",3,"left",7
1,80,"IT-ET Glut","Cux2",3,"left",7
4,81,"IT-ET Glut","Cux2",3,"left",7
2,78,"IT-ET Glut","Cux2",3,"left",7
0,82,"Immune","Cux2",3,"left",7
0,79,"CTX-CGE GABA","Cux2",3,"left",7
0,82,"MH-LH Glut","Cux2",3,"left",7
2,84,"IT-ET Glut","Cux2",3,"left",7
2,82,"IT-ET Glut","Cux2",3,"left",7
2,80,"IT-ET Glut","Cux2",3,"left",7
0,81,"MY Glut","Cux2",3,"left",7
3,82,"IT-ET Glut","Cux2",3,"left",7
3,85,"IT-ET Glut","Cux2",3,"left",7
4,81,"IT-ET Glut","Cux2",3,"left",7
0,85,"CTX-CGE GABA","Cux2",3,"left",7
0,83,"IT-ET Glut","Cux2",3,"left",7
0,80,"IT-ET Glut","Cux2",3,"left",7
7,83,"IT-ET Glut","Cux2",3,"left",7
2,85,"IT-ET Glut","Cux2",3,"left",7
0,83,"IT-ET Glut","Cux2",3,"left",7
0,83,"IT-ET Glut","Cux2",3,"left",7
2,87,"IT-ET Glut","Cux2",3,"left",7
2,87,"IT-ET Glut","Cux2",3,"left",7
0,87,"MH-LH Glut","Cux2",3,"left",7
0,83,"IT-ET Glut","Cux2",3,"left",7
0,54,"NP-CT-L6b Glut","Cux2",3,"left",7
0,53,"Astro-Epen","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
0,57,"IT-ET Glut","Cux2",3,"left",7
2,59,"IT-ET Glut","Cux2",3,"left",7
2,59,"CTX-CGE GABA","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
0,77,"OPC-Oligo","Cux2",3,"left",7
5,86,"IT-ET Glut","Cux2",3,"left",7
0,81,"IT-ET Glut","Cux2",3,"left",7
0,41,"Immune","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
2,47,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,42,"MH-LH Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
1,50,"CTX-MGE GABA","Cux2",3,"left",7
1,42,"IT-ET Glut","Cux2",3,"left",7
1,46,"IT-ET Glut","Cux2",3,"left",7
5,47,"CTX-MGE GABA","Cux2",3,"left",7
2,49,"IT-ET Glut","Cux2",3,"left",7
1,52,"IT-ET Glut","Cux2",3,"left",7
0,42,"IT-ET Glut","Cux2",3,"left",7
2,46,"IT-ET Glut","Cux2",3,"left",7
0,45,"IT-ET Glut","Cux2",3,"left",7
3,49,"IT-ET Glut","Cux2",3,"left",7
1,48,"Astro-Epen","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
2,50,"CTX-MGE GABA","Cux2",3,"left",7
0,44,"MB Glut","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
3,44,"CTX-MGE GABA","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
1,55,"IT-ET Glut","Cux2",3,"left",7
6,47,"MB Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
1,45,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
0,48,"CTX-MGE GABA","Cux2",3,"left",7
0,49,"IT-ET Glut","Cux2",3,"left",7
1,50,"CTX-MGE GABA","Cux2",3,"left",7
2,50,"CTX-MGE GABA","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
14,48,"IT-ET Glut","Cux2",3,"left",7
3,55,"MB Glut","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
2,51,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
2,52,"CTX-MGE GABA","Cux2",3,"left",7
4,54,"CTX-MGE GABA","Cux2",3,"left",7
0,57,"NP-CT-L6b Glut","Cux2",3,"left",7
0,49,"IT-ET Glut","Cux2",3,"left",7
2,56,"IT-ET Glut","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
0,49,"IT-ET Glut","Cux2",3,"left",7
1,49,"CTX-MGE GABA","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
2,50,"IT-ET Glut","Cux2",3,"left",7
2,52,"CNU-MGE GABA","Cux2",3,"left",7
6,52,"IT-ET Glut","Cux2",3,"left",7
1,50,"IT-ET Glut","Cux2",3,"left",7
0,48,"CTX-MGE GABA","Cux2",3,"left",7
0,57,"MY GABA","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
2,55,"IT-ET Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
0,57,"IT-ET Glut","Cux2",3,"left",7
0,49,"CTX-CGE GABA","Cux2",3,"left",7
1,54,"IT-ET Glut","Cux2",3,"left",7
1,52,"IT-ET Glut","Cux2",3,"left",7
2,59,"IT-ET Glut","Cux2",3,"left",7
0,52,"CTX-CGE GABA","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
1,51,"CTX-MGE GABA","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
0,57,"MB GABA","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
1,52,"CTX-MGE GABA","Cux2",3,"left",7
1,60,"CNU-MGE GABA","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
3,52,"IT-ET Glut","Cux2",3,"left",7
2,58,"IT-ET Glut","Cux2",3,"left",7
1,51,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
6,55,"IT-ET Glut","Cux2",3,"left",7
1,54,"CTX-CGE GABA","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
0,52,"MY Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,54,"OPC-Oligo","Cux2",3,"left",7
0,59,"CTX-MGE GABA","Cux2",3,"left",7
7,56,"IT-ET Glut","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
0,55,"Vascular","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
4,60,"IT-ET Glut","Cux2",3,"left",7
5,59,"IT-ET Glut","Cux2",3,"left",7
0,62,"NP-CT-L6b Glut","Cux2",3,"left",7
1,55,"IT-ET Glut","Cux2",3,"left",7
0,57,"P Glut","Cux2",3,"left",7
0,60,"MB GABA","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
1,59,"IT-ET Glut","Cux2",3,"left",7
2,58,"CTX-MGE GABA","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
2,56,"IT-ET Glut","Cux2",3,"left",7
0,54,"CTX-MGE GABA","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
1,61,"CNU-HYa Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
1,55,"CTX-MGE GABA","Cux2",3,"left",7
1,62,"NP-CT-L6b Glut","Cux2",3,"left",7
0,63,"MB Glut","Cux2",3,"left",7
2,57,"IT-ET Glut","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
1,60,"IT-ET Glut","Cux2",3,"left",7
0,61,"MY Glut","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
3,57,"CTX-MGE GABA","Cux2",3,"left",7
0,57,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,61,"MB GABA","Cux2",3,"left",7
1,59,"IT-ET Glut","Cux2",3,"left",7
1,58,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
1,61,"NP-CT-L6b Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
1,60,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
1,62,"NP-CT-L6b Glut","Cux2",3,"left",7
1,60,"IT-ET Glut","Cux2",3,"left",7
1,65,"IT-ET Glut","Cux2",3,"left",7
2,62,"CTX-MGE GABA","Cux2",3,"left",7
1,62,"MH-LH Glut","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
0,61,"CTX-MGE GABA","Cux2",3,"left",7
0,61,"CTX-CGE GABA","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
1,67,"CTX-MGE GABA","Cux2",3,"left",7
2,68,"IT-ET Glut","Cux2",3,"left",7
0,67,"CTX-MGE GABA","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
2,61,"CTX-MGE GABA","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
1,64,"IT-ET Glut","Cux2",3,"left",7
2,62,"IT-ET Glut","Cux2",3,"left",7
2,66,"MY GABA","Cux2",3,"left",7
1,64,"MY Glut","Cux2",3,"left",7
0,62,"MY GABA","Cux2",3,"left",7
1,64,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,66,"Vascular","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,64,"CTX-CGE GABA","Cux2",3,"left",7
1,68,"IT-ET Glut","Cux2",3,"left",7
0,67,"CTX-MGE GABA","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,70,"CTX-MGE GABA","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
0,65,"NP-CT-L6b Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
4,68,"IT-ET Glut","Cux2",3,"left",7
0,69,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
2,68,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
1,68,"IT-ET Glut","Cux2",3,"left",7
3,72,"CTX-CGE GABA","Cux2",3,"left",7
0,71,"CTX-CGE GABA","Cux2",3,"left",7
2,65,"IT-ET Glut","Cux2",3,"left",7
1,69,"CTX-MGE GABA","Cux2",3,"left",7
2,65,"CTX-MGE GABA","Cux2",3,"left",7
3,73,"IT-ET Glut","Cux2",3,"left",7
1,75,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
1,66,"LSX GABA","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
1,65,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
