"mouse","ZT","bin","gene","count"
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",4.20677785939461e-08
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0620509980055299
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0266788843133572
6,12,3,"glul",0
6,12,3,"glul",0.00400375927409691
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0230484833417197
6,12,3,"glul",0
6,12,3,"glul",0.152400707764567
6,12,3,"glul",0.0648337181255805
6,12,3,"glul",0.0326922746265037
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.001513512775972
6,12,3,"glul",0
6,12,3,"glul",0.206884099557769
6,12,3,"glul",0.025422445706333
6,12,3,"glul",0.000110858168952177
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",3.5713832952311e-05
6,12,3,"glul",0.0124729288037209
6,12,3,"glul",0
6,12,3,"glul",0.000130916357532485
6,12,3,"glul",0
6,12,3,"glul",0.0397993066567111
6,12,3,"glul",0.000126213101140138
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0809801983887386
6,12,3,"glul",0.0140193596658396
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.00059996801142681
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0336728016665617
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.44032646811474
6,12,3,"glul",0.0114227139973391
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0168839773525455
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0108122545322846
6,12,3,"glul",0
6,12,3,"glul",0.00509554279524416
6,12,3,"glul",0
6,12,3,"glul",0.00127147939998551
6,12,3,"glul",4.23733895971168e-07
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000370448056346007
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0793303228906908
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.00945220367104405
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0350132920228532
6,12,3,"glul",0
6,12,3,"glul",0.0303995355562581
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0108157031261342
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0312570812739494
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0158953368499883
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000797928416320204
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0395963036747702
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0556148883071597
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000227286826083528
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000703372072726083
6,12,3,"glul",0
6,12,3,"glul",0.0160832735311569
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0225296032125826
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0553096389244843
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.00182486821954342
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0164247017721859
6,12,3,"glul",0
6,12,3,"glul",0.034160485761161
6,12,3,"glul",0
6,12,3,"glul",0.0369864031982416
6,12,3,"glul",0
6,12,3,"glul",0.000922596115074725
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.00185945601311843
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0257282659655171
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000910390185262955
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0397081220592579
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.000470515729825038
6,12,3,"glul",0.00039829396732749
6,12,3,"glul",0.000762822575852695
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0.0014935452688416
6,12,3,"glul",0
6,12,3,"glul",0.099628442703839
6,12,3,"glul",0.0200962983338862
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,3,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.002040642009149
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0243461434558636
6,12,4,"glul",0
6,12,4,"glul",0.0660113798787556
6,12,4,"glul",0.0195036079857118
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00525925763120938
6,12,4,"glul",0.0178494720109121
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00196120011562151
6,12,4,"glul",0
6,12,4,"glul",7.3758213371633e-05
6,12,4,"glul",0.0144578182130548
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00903272374102748
6,12,4,"glul",0.00351794306174291
6,12,4,"glul",0.0537704076438779
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0217738527616476
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.025171898274829
6,12,4,"glul",0
6,12,4,"glul",0.0170589835669777
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.102153520933825
6,12,4,"glul",0
6,12,4,"glul",0.140694692010353
6,12,4,"glul",0
6,12,4,"glul",0.241225626347809
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00567997142503884
6,12,4,"glul",0
6,12,4,"glul",0.00115551055701957
6,12,4,"glul",0
6,12,4,"glul",0.0305269190693469
6,12,4,"glul",0
6,12,4,"glul",0.00751730775951387
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0124879471832227
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00103502948871181
6,12,4,"glul",2.19116816246867e-05
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.025130096491127
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0413399655676177
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0286170591613573
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0337613623855919
6,12,4,"glul",0.0142984293799646
6,12,4,"glul",0.0117937178506882
6,12,4,"glul",0
6,12,4,"glul",0.00180855252656542
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00391403955627823
6,12,4,"glul",0
6,12,4,"glul",0.00964281764528252
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0133295411290923
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0267626622347645
6,12,4,"glul",0
6,12,4,"glul",5.69853469780668e-05
6,12,4,"glul",0.0373837804101651
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00980759134878895
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0107691926706774
6,12,4,"glul",0
6,12,4,"glul",0.0172066141543397
6,12,4,"glul",0.0126655575602914
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0251582308938207
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0531395155479917
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.024506958690468
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.017719163255725
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.115148105725805
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00857451247932417
6,12,4,"glul",0
6,12,4,"glul",0.0312989906097716
6,12,4,"glul",0
6,12,4,"glul",0.0249770822741056
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0208013756445649
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00453737155701894
6,12,4,"glul",0.0190239853117973
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00337387577067183
6,12,4,"glul",0
6,12,4,"glul",0.018749802041194
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00710508590988645
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00960932843029383
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0726082686450358
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.047365328429267
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00206239232610628
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0198831729657591
6,12,4,"glul",0.0319712573675055
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.306679531836984
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00891080988675341
6,12,4,"glul",0.0146723550987886
6,12,4,"glul",0.00128923454718333
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0107943682409442
6,12,4,"glul",0
6,12,4,"glul",0.0269540831754114
6,12,4,"glul",0
6,12,4,"glul",0.0324163471799466
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0346378259542774
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0205301163666984
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0906471414032861
6,12,4,"glul",0
6,12,4,"glul",0.00461724763633597
6,12,4,"glul",0
6,12,4,"glul",0.00414275528289565
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0186257071125553
6,12,4,"glul",0.00118754885627048
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00231120034809962
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0403287293115397
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0353847933555098
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0406125503237256
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00460791738937871
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.059344251550769
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.000667380563825759
6,12,4,"glul",0.00839039848369438
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0146376489354179
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0643920064949057
6,12,4,"glul",0.0877245022311435
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00104770244477415
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.146082700509499
6,12,4,"glul",0
6,12,4,"glul",0.00855077954273931
6,12,4,"glul",0
6,12,4,"glul",0.0308085797080278
6,12,4,"glul",0.0368222699956355
6,12,4,"glul",0
6,12,4,"glul",0.0168210942615215
6,12,4,"glul",0.143280345710432
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00761499972281854
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0343870597058817
6,12,4,"glul",0.0114421466772825
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",4.73639380693669e-06
6,12,4,"glul",0
6,12,4,"glul",0.0302025361830314
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0672872338235511
6,12,4,"glul",0
6,12,4,"glul",0.0027493166295347
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0282874566962281
6,12,4,"glul",0.00886884102407848
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",4.44343759298249e-06
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0297349795025923
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0195352943921225
6,12,4,"glul",0
6,12,4,"glul",0.0021472286766091
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0133663195595819
6,12,4,"glul",0
6,12,4,"glul",0.076335430907374
6,12,4,"glul",0.0328741863833244
6,12,4,"glul",0.0403261955411853
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.000841012015140308
6,12,4,"glul",0
6,12,4,"glul",0.104097739311342
6,12,4,"glul",0.0352127013852535
6,12,4,"glul",0.00177318563736506
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",8.23841431127903e-05
6,12,4,"glul",0.00917336685489545
6,12,4,"glul",0
6,12,4,"glul",0.00167131350669614
6,12,4,"glul",0
6,12,4,"glul",0.020754309477109
6,12,4,"glul",0.00026651280336587
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0413863384640862
6,12,4,"glul",0.00665466281726523
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0046232442280072
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0224238916860831
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.232976775050355
6,12,4,"glul",0.0271752016830469
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00822092493420357
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0051679092531991
6,12,4,"glul",0
6,12,4,"glul",0.0141802932863992
6,12,4,"glul",0
6,12,4,"glul",0.00872821157092218
6,12,4,"glul",3.18998662329761e-06
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00307180391805417
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0403804937705594
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00455284650174548
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0263857188530885
6,12,4,"glul",0
6,12,4,"glul",0.0172941066298957
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0188405525878625
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0152315257377182
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0076200541384086
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.000489124952993691
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0219490445713184
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.033359558393137
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00467818380144536
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00484312382138796
6,12,4,"glul",0
6,12,4,"glul",0.00842685701192636
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.031349082824832
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.031979465345584
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00690086460745931
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0280395513490337
6,12,4,"glul",0
6,12,4,"glul",0.0162324925356359
6,12,4,"glul",0
6,12,4,"glul",0.0309274624988927
6,12,4,"glul",0
6,12,4,"glul",0.000605652571419313
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00124276354051922
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0160904716432988
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.000564083062748466
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.0201371778139396
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00309776663021388
6,12,4,"glul",0.00383245489307171
6,12,4,"glul",0.00475589184727276
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0.00622564740071496
6,12,4,"glul",0
6,12,4,"glul",0.0941072107538794
6,12,4,"glul",0.0517491223518238
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,4,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0.00566667081303507
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0.00592515314625608
6,12,5,"glul",0
6,12,5,"glul",0.00015340197400171
6,12,5,"glul",0.0043109170202591
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",4.03358778111595e-05
6,12,5,"glul",0.0395703092730475
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0.00685730572484111
6,12,5,"glul",0
6,12,5,"glul",3.24334337165055e-10
6,12,5,"glul",0.00217626249149028
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0.0281268718314625
6,12,5,"glul",1.92083583154812e-05
6,12,5,"glul",0.000101712307381874
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
6,12,5,"glul",0
